id,address,nearbySchoolNum,houseType,soldPrice,lastSoldPrice,rentPrice,bedroom,bathroom,carspace,soldTimeYear,soldTimeMonth,lastSoldTimeYear,lastSoldTimeMonth,rentTimeYear,rentTimeMonth,landSize,buildingSize,buildYear,distanceToCBD,distanceToStation
11923,"5 Castlerock Turn, Joondalup",2,House,485000,185000,,4,2,,2008,6,1995,11,,,797,,,26,0.87
11925,"7/160 Lakeside Drive, Joondalup",2,Unit,350000,,405,2,2,1,2008,5,,,2015,12,4416,87,2005,24,0.69
11926,"10 Lilac Gardens, Edgewater",2,House,459000,,440,4,2,2,2008,5,,,2009,3,701,,,21,0.72
11929,"20b Jetty Place, Heathridge",3,Duplex,370000,320000,400,3,1,1,2012,3,2008,4,2014,12,923,83,1978,23,2
1193,"13/9 Healy Road, Hamilton Hill",3,Unit,550000,,550,3,2,2,2013,6,,,2014,3,258,122,2008,16,3
11930,"4 Coongan Street, Heathridge",3,House,515000,,,4,2,2,2008,4,,,,,825,,,24,2
11933,"7A Deepdene Close, Heathridge",3,Duplex,403000,322000,,3,1,1,2013,6,2008,3,,,960,85,1984,22,0.77
11934,"9 Eildon Court, Joondalup",2,House,425000,,,3,2,2,2008,3,,,,,867,164,1989,27,0.31
11937,"4-9A Aldgate Street, Joondalup",2,Apartment,345000,,,2,2,1,2008,3,,,,,,,,25,1
11939,"1-9A Aldgate Street, Joondalup",2,Apartment,242500,,,1,1,1,2008,2,,,,,390,,,25,1
11942,"7B Crawley Grove, Heathridge",3,Duplex,418000,345000,,3,1,2,2012,7,2007,4,,,526,94,1990,21,0.31
11943,"54 Mattingley's Approach, Burns Beach",0,House,780000,,,4,2,2,2010,8,,,,,601,,,28,1
11944,"15 Vangaurd Place, Currambine",2,House,550000,,,4,2,2,2010,8,,,,,524,,,26,1
11945,"20 Waldorf Rmbl, Currambine",2,House,810000,782000,,4,2,2,2014,1,2010,8,,,660,319,,26,0.82
11949,"12 Graton Loop, Iluka",0,House,855000,,680,4,2,2,2010,7,,,2010,5,743,268,1995,26,2
1195,"18/9 Healy Road, Hamilton Hill",3,Townhouse,535000,,475,3,2,2,2010,10,,,2015,10,184,122,2008,16,3
11954,"37 Eastleigh Loop, Currambine",2,House,420000,,490,4,2,2,2010,5,,,2017,3,432,132,,26,0.44
11958,"27 Doncaster Square, Currambine",2,House,500000,,450,4,2,2,2010,4,,,2017,2,433,,,27,0.31
1196,"A&B, 132 Forrest Roaf, Hamilton Hill",0,Duplex,470000,,,2,1,1,2010,10,,,,,,,,,
1197,"36/150 Healy Road, Hamilton Hill",3,Apartment,265000,245000,350,2,1,1,2010,10,2008,5,2015,4,4048,59,1968,15,4
11972,"23 Bennevis Turn, Kinross",2,House,480000,,500,4,2,2,2009,12,,,2016,3,521,176,,28,1
11974,"3/153 Kinross Drive, Kinross",2,Villa,505000,393000,360,3,2,2,2010,12,2009,12,2009,6,1029,92,,29,2
1198,"27 Inn Close, Bibra Lake",3,House,440000,,470,3,2,2,2010,10,,,2014,5,404,141,2005,17,3
11984,"1/151 Kinross Drive, Kinross",2,Unit,375000,,,3,2,1,2009,11,,,,,228,91,,29,2
11997,"9 Montego Rise, Iluka",0,House,840000,,,4,2,2,2009,8,,,,,823,219,2001,26,2
12,"52/996 Hay Street, Perth",2,Apartment,482000,,450,2,1,1,2014,4,,,2017,3,2957,75,,0.83,0.93
120,"23 Evans Street, Shenton Park",2,House,1950000,,550,2,1,1,2010,6,,,2008,8,592,301,2012,4,0.66
12000,"3 Tripoli Mews, Currambine",2,House,470000,,,4,2,2,2009,7,,,,,655,155,,27,1
12006,"12 Thistle Grove, Currambine",2,House,511000,,,4,2,3,2009,7,,,,,600,,,27,0.97
12009,"48/3 Sunlander Drive, Currambine",2,Apartment,400000,393000,,3,2,2,2011,4,2009,4,,,12060,116,,27,0.21
12013,"83/12 Citadel Way, Currambine",2,Apartment,400000,,430,3,2,2,2009,1,,,2016,2,12060,102,,27,0.30
12017,"24 Thistle Grove, Currambine",2,House,510000,,,4,2,2,2009,1,,,,,679,159,,27,0.89
12019,"7/26 Earlsferry Green, Kinross",2,Villa,350000,,,3,2,2,2009,1,,,,,185,,,27,1
12020,"1 Raphael Lane, Currambine",2,House,990000,,,5,2,3,2009,1,,,,,753,420,,26,0.77
12022,"19 Westwind Place, Currambine",2,House,400000,,360,3,2,1,2008,12,,,2007,12,624,,1993,27,1
12024,"4 Cuchullin Court, Kinross",2,House,595000,,,5,2,2,2008,10,,,,,647,300,,28,1
12025,"19 La Grange Loop, Currambine",2,House,820000,725000,850,5,3,2,2012,9,2008,9,2010,3,1050,287,,26,1
12028,"35 Stormbird Loop, Currambine",2,House,610000,,,4,2,2,2012,8,,,,,588,195,,27,1
12029,"53 Fisherton Circuit, Kinross",2,House,454000,420000,,4,2,2,2010,1,2008,8,,,506,157,,27,0.49
12032,"33 Shoalwater Parkway, Iluka",0,House,750000,,,4,2,2,2012,4,,,,,865,,,26,2
12035,"8 Arbroath Circle, Kinross",2,Duplex,399000,,,4,2,2,2012,7,,,,,900,,1994,28,1
12040,"11 Whithorn Circle, Kinross",2,House,419000,,390,4,1,1,2007,10,,,2015,12,486,,,27,0.63
12042,"2/6 Ozone Parade, Trigg",0,Villa,515000,488000,420,2,1,1,2014,4,2007,11,2012,4,124,53,,12,4
12047,"7 Tuross Place, Ridgewood",0,House,470000,,,4,2,2,2010,7,,,,,669,226,,34,2
12048,"24 Duncombe Crove, Quinns Rocks",2,House,385000,,,3,2,,2010,8,,,,,579,,,35,2
12051,"3b Liberty Drive, Clarkson",3,House,405000,175000,400,3,2,1,2010,7,2006,1,2009,5,329,107,2007,32,1
12052,"20 Whiston Crescent, Clarkson",3,House,360000,,320,3,1,1,2010,5,,,2016,9,565,105,1995,33,2
12054,"34 Polglase Fwy, Clarkson",3,House,495000,,,4,2,2,2010,7,,,,,545,,,32,1
12056,"8/10 Polglase Fairway, Clarkson",3,House,496334,381400,,3,2,2,2012,12,2010,6,,,2690,,,32,1
12057,"4 Garrett Way, Clarkson",3,House,415000,405101,450,3,2,2,2014,4,2012,12,2014,6,296,106,2011,32,1
12060,"15 Burnett Drive, Clarkson",3,House,400000,,390,4,2,2,2010,6,,,2017,3,713,157,2002,32,2
12061,"4 Marino Road, Clarkson",3,House,395000,,350,3,2,2,2010,6,,,2008,2,252,104,2007,31,0.58
12063,"12 Haskell Gardens, Clarkson",3,House,330000,,,3,1,2,2011,4,,,,,806,,1996,32,1
12065,"10 Polglase Fairway, Clarkson",3,House,373600,,310,3,2,2,2010,6,,,2016,10,271,,,32,1
12066,"9/10 Polglase Fairway, Clarkson",3,House,373600,,350,3,2,2,2010,6,,,2016,1,2690,,,32,1
12069,"1 Kalix Elbow, Merriwa",2,House,378000,325000,300,3,1,1,2013,7,2010,5,2009,3,451,,,35,3
12070,"20 Harmony Avenue, Clarkson",3,House,405000,,450,4,2,2,2010,5,,,2015,4,542,160,2006,32,1
12072,"11 Las Ramblas Circle, Clarkson",3,House,475000,,485,4,2,2,2010,4,,,2014,2,391,179,2008,31,0.70
12077,"4 Burra Court, Clarkson",3,House,320000,,360,3,1,2,2015,10,,,2014,6,549,120,1993,33,2
12078,"11 Hyland Crescent, Clarkson",3,House,385000,,,3,1,2,2011,3,,,,,649,121,1992,33,2
1208,"17 Collick Street, Hilton",2,House,368000,,,3,1,1,2010,9,,,,,352,99,1952,14,4
12081,"5/12 Catalina Place, Quinns Rocks",2,House,775000,760000,695,3,2,2,2013,12,2010,3,2011,12,3037,,,35,3
12082,"2/12 Catalina Place, Quinns Rocks",2,Townhouse,650000,,580,3,2,2,2010,3,,,2014,9,3037,121,,35,3
12087,"1/12 Catalina Place, Quinns Rocks",2,House,590000,,,3,2,2,2017,2,,,,,3037,218,,35,3
12088,"17 Shelburne Garden, Ridgewood",0,House,467000,,,4,2,2,2010,2,,,,,595,,,34,3
12089,"29 Larsson Walk, Clarkson",3,House,340000,,,4,2,1,2010,2,,,,,550,136,1991,33,2
1209,"2 Wakehurst Place, Success",2,House,610000,,,4,2,2,2010,11,,,,,602,,,20,1
12091,"14 Cristobal Crescent, Mindarie",3,House,570000,502500,400,4,2,2,2015,3,2010,7,2010,7,655,,1995,32,2
12092,"4 Kempton Grove, Clarkson",3,House,350000,,380,4,2,1,2010,1,,,2009,12,689,128,1992,33,2
12093,"A/25 Willoughby Retreat, Clarkson",3,House,300000,,,3,1,1,2010,1,,,,,501,,,33,2
12094,"4 Oakpark Green, Clarkson",3,House,460000,443000,,4,2,2,2013,11,2010,1,,,494,167,2007,31,0.68
12095,"4 The Ramble, Mindarie",3,Villa,835000,,550,4,2,,2009,12,,,2007,9,44975,,,32,3
12096,"22 Essex Court, Quinns Rocks",2,House,388000,,390,4,2,2,2009,12,,,2015,11,705,137,1991,34,3
12099,"59 Weymouth Boulevard, Quinns Rocks",2,Villa,415000,,290,3,2,2,2009,12,,,2008,8,1755,120,,36,2
121,"343 Railway Road, Subiaco",2,House,1500000,,,1,1,,2010,6,,,,,739,,,5,0.07
12101,"4 Terrex Rise, Merriwa",2,House,349000,,340,4,2,2,2012,10,,,2011,11,807,,1990,34,3
12102,"7 Las Ramblas, Clarkson",3,House,465000,,,3,2,2,2009,11,,,,,496,,,31,0.70
12107,"10 Riverlinks Drive, Clarkson",3,House,462000,,,4,2,2,2009,11,,,,,472,151,2006,31,0.90
1211,"26 Millstream Place, Success",2,House,500000,,,4,2,2,2010,9,,,,,563,159,2004,20,1
12112,"42 Stradbroke Gardens, Ridgewood",0,House,348000,,,4,2,2,2009,10,,,,,649,,,33,2
12118,"1 Camden Glade, Mindarie",3,House,439000,,430,3,2,2,2011,9,,,2016,8,304,,,32,2
12119,"16 Akita Court, Merriwa",2,House,320000,,,4,1,1,2009,7,,,,,599,,1993,34,3
12122,"18 Simpson Street, Quinns Rocks",2,House,640000,,450,4,2,2,2009,8,,,2009,8,520,175,2001,34,4
12124,"34 Dewar Mews, Clarkson",3,House,400000,335000,,4,2,2,2015,10,2009,8,,,579,132,1998,32,1
12133,"14 Galway Court, Mindarie",3,House,738000,,,4,2,2,2009,7,,,,,855,207,1998,32,2
1214,"2 Stint Lane, Beeliar",3,House,590000,425000,,3,2,2,2013,3,2010,11,,,625,141,,20,4
12140,"5 Delany Mews, Clarkson",3,House,325000,,,3,1,2,2009,6,,,,,488,,1995,32,2
12142,"29 Rothesay Heights, Mindarie",3,House,568000,532000,425,4,2,2,2010,11,2009,5,2009,8,720,,1992,32,2
12146,"7 Crofton Cove, Mindarie",3,House,1020000,,,4,3,2,2009,4,,,,,951,245,2003,34,4
12147,"33 Grandoak Drive, Clarkson",3,House,405000,,410,3,2,2,2009,4,,,2015,11,448,178,2007,31,0.58
12148,"4 Carberry Square, Clarkson",3,House,311000,,280,3,1,1,2009,4,,,2008,10,604,115,1992,33,2
12152,"51 Homestead Drive, Clarkson",3,House,455000,440000,,4,2,2,2015,12,2009,4,,,510,161,2007,32,1
12165,"36 Grandoak Drive, Clarkson",3,House,482000,405000,,4,2,2,2014,6,2009,3,,,444,138,2008,31,0.56
12168,"45 Olympus Loop, Merriwa",2,House,425000,,,4,2,2,2009,3,,,,,623,192,2004,35,3
1217,"100 East Churchill Avenue, Beeliar",3,,1200000,,,4,2,2,2010,8,,,,,4069,371,2008,21,5
12170,"24 Bateson Heights, Clarkson",3,House,315000,,330,3,1,1,2009,3,,,2017,2,694,,1994,32,1
12174,"11 Voltaire Crescent, Ridgewood",0,House,390000,,,4,2,2,2009,3,,,,,605,180,,34,3
12175,"14 Boranup Avenue, Clarkson",3,House,480000,,,4,2,2,2009,2,,,,,608,235,2005,31,1
12178,"33 Springthorpe Terrace, Clarkson",3,House,410000,,,3,2,2,2009,2,,,,,403,178,2006,31,0.72
12180,"3 Meech Way, Clarkson",3,House,355000,327500,,4,2,2,2016,8,2011,3,,,562,140,1993,33,2
12193,"7 Earl Court, Merriwa",2,House,345000,,,3,1,2,2009,1,,,,,767,125,1994,34,3
12194,"1/10 Pavonia Link, Clarkson",3,Apartment,397000,,495,3,3,2,2009,1,,,2016,4,4319,,2008,31,0.22
12198,"2 Longridge Rise, Quinns Rocks",2,House,350000,,,4,2,2,2009,1,,,,,448,147,,35,3
122,"7/431 Bagot Road, Subiaco",2,Townhouse,830000,,660,3,2,2,2011,2,,,2016,4,3604,130,,3,0.41
12201,"24 Toulon Circle, Mindarie",3,House,850000,,,3,2,2,2008,12,,,,,273,203,2000,32,3
12205,"15 Halifax Boulevard, Mindarie",3,House,800000,,,4,2,2,2008,12,,,,,674,273,2001,33,3
1221,"51 Mudlark Way, Yangebup",3,House,440000,,400,4,2,2,2010,11,,,2009,8,707,,1985,18,3
12213,"5 Starcap Place, Quinns Rocks",2,House,515000,,,4,2,2,2009,9,,,,,777,172,,34,3
12222,"326 Anchorage Drive, Mindarie",3,House,530000,480000,490,4,2,2,2014,6,2008,11,2015,1,597,170,2001,33,3
12223,"83 Observatory Drive, Clarkson",3,House,379000,,,4,2,2,2008,10,,,,,410,157,2009,31,0.99
12233,"8 Sellar Elbow, Quinns Rocks",2,House,481000,340000,260,3,2,2,2014,4,2008,9,2007,3,532,141,,36,2
12236,"19 Grandoak Drive, Clarkson",3,House,370000,,370,3,2,2,2008,9,,,2008,6,400,178,2007,31,0.56
1224,"4/15 Giudice Way, Yangebup",3,House,439000,385000,420,3,1,2,2014,6,2010,11,2013,11,1542,117,,20,4
12240,"9 Airlie Chase, Clarkson",3,House,370000,,,3,2,2,2008,9,,,,,410,162,2007,31,1
12241,"24 Duncombe Grove, Quinns Rocks",2,House,385000,330000,,3,2,1,2010,6,2008,9,,,579,,1996,35,2
12244,"26 Belfast Crescent, Ridgewood",0,House,484500,415000,,4,2,2,2013,1,2008,8,,,608,224,,35,3
12245,"22 Springthorpe Terrace, Clarkson",3,House,470000,,,4,2,2,2013,2,,,,,632,212,2007,31,0.70
12247,"122 St Barnabas Boulevard, Quinns Rocks",2,House,385000,325000,400,3,1,2,2014,1,2008,8,2013,11,571,101,2002,35,2
12251,"11 Airlie Chase, Clarkson",3,House,380000,,,3,2,2,2008,7,,,,,320,131,2007,31,1
12252,"29 Airlie Chase, Clarkson",3,House,445000,375000,,3,2,2,2014,3,2008,7,,,280,131,2007,31,1
12256,"2 Cleland Close, Clarkson",3,House,455000,,,4,2,2,2008,6,,,,,803,203,1993,33,2
12257,"23 Airlie Chase, Clarkson",3,House,380000,,,3,2,2,2008,6,,,,,298,131,2008,31,1
1226,"86 Sandpiper Loop, Yangebup",3,House,430000,352000,,3,1,1,2015,2,2010,11,,,798,,,19,3
12265,"15 Stanmore Place, Clarkson",3,House,450000,,,3,2,2,2008,4,,,,,381,173,2007,31,0.55
12268,"2 Starrs Road, Quinns Rocks",2,House,750000,,,3,2,2,2007,12,,,,,943,187,,34,4
12270,"54 Porongorup Drive, Clarkson",3,House,350000,,,4,2,1,2007,11,,,,,601,,,33,2
12274,"24 La Bianca Vista, Carramar",1,House,669500,,,4,3,2,2010,6,,,,,603,,,27,4
12278,"64 (Unit 2) Harden Park Trail, Carramar",1,House,390000,,,3,2,2,2010,4,,,,,612,,,28,4
12282,"1 Litchfield Crescent, Carramar",1,House,500000,,,3,2,2,2011,6,,,,,677,190,2005,27,4
12293,"11 Carwoola Circle, Carramar",1,House,567500,,,4,2,2,2009,11,,,,,749,,,27,3
12295,"4 Sherlock Rise, Carramar",1,House,490000,445000,440,4,2,2,2015,11,2009,11,2011,9,600,,1997,27,3
12298,"1 Ornata Bend, Banksia Grove",1,House,382000,340000,,4,2,2,2012,11,2009,6,,,511,138,,28,6
123,"27 Rupert Street, Subiaco",2,House,1650000,,975,3,3,2,2010,6,,,2016,9,237,177,2003,3,0.76
1230,"9/13 Rimmington Court, South Lake",2,Townhouse,345000,,,3,1,1,2010,9,,,,,4004,97,,18,2
12301,"11 Glenfine Way, Carramar",1,House,437000,,,4,2,6,2009,5,,,,,670,198,,27,3
12302,"2 Morby Court, Carramar",1,House,637500,,,4,2,2,2009,3,,,,,815,245,,27,3
12304,"7 Gale Lane, Carramar",1,House,440000,,,4,2,2,2009,3,,,,,464,202,,27,4
12305,"43 Ornata Bend, Banksia Grove",1,House,370000,342500,,3,1,1,2016,6,2009,3,,,601,120,2006,28,6
12306,"14 Carwoola Circle, Carramar",1,House,432000,,440,4,2,2,2009,3,,,2010,9,705,,,27,3
12309,"78 Keanefield Drive, Carramar",1,House,423000,,,4,2,,2008,7,,,,,618,197,,27,4
12310,"22 Newgain Cresent, Carramar",1,House,597000,,,4,2,2,2008,6,,,,,707,,,27,4
12314,"41 Foreshore Vista, Yanchep",1,House,775000,,,3,2,2,2010,2,,,,,478,263,,48,10
12317,"14 Carnoustie Court, Yanchep",1,House,340000,,320,4,1,2,2010,1,,,2011,11,818,117,1986,49,11
12324,"16 Newlyn Place, Yanchep",1,House,410000,,,3,2,2,2009,6,,,,,1139,167,,49,10
12326,"120 Brazier Road, Yanchep",1,House,360000,,,3,1,3,2009,4,,,,,910,82,,48,10
12336,"25 Huntly Avenue, Butler",3,House,455000,235000,,4,2,2,2010,6,2007,2,,,526,212,2008,37,0.89
12337,"2/22 Beachwood Crescent, Butler",3,House,380000,,,3,2,2,2010,5,,,,,544,,,36,2
12338,"9 Alston Way, Butler",3,House,460000,,,3,2,2,2010,4,,,,,453,164,,36,1
12339,"7 Ammanford Crescent, Butler",3,House,518000,,,4,2,2,2010,3,,,,,808,215,2005,37,0.85
12348,"10 Aldreth Lane, Butler",3,House,380000,,,4,2,2,2009,6,,,,,505,217,,36,1
12353,"41 Dirleton Loop, Butler",3,House,560000,,,4,2,2,2009,4,,,,,608,241,,37,0.78
12355,"15 Shelford Boulevard, Butler",3,House,460000,450000,,4,2,2,2013,1,2009,3,,,640,219,,36,1
12357,"1/28 Klondike Approach, Butler",3,Villa,325000,,,3,2,2,2009,1,,,,,439,,2008,36,2
1236,"6 Paradise Grove, Atwell",3,House,556000,,,4,2,4,2010,10,,,,,709,200,,19,0.80
12364,"11 Arthog Street, Butler",3,House,502000,,,4,2,2,2009,7,,,,,544,232,2007,37,0.89
12369,"226 Countryside Drive, Two Rocks",1,,680000,,,3,2,2,2009,7,,,,,1610,204,,57,19
12370,"26 Fawkner Road, Two Rocks",1,House,360000,,,3,1,4,2009,6,,,,,809,111,,55,17
12373,"4 Wilson Place, Two Rocks",1,House,392500,,380,4,3,2,2009,2,,,2016,10,819,,,55,17
12375,"3/1 Thirlmere Road, Mount Lawley",3,Apartment,520000,,,2,2,2,2011,5,,,,,5507,95,2002,3,0.38
12376,"5/26 Queens Crescent, Mount Lawley",3,Townhouse,690000,655000,545,3,1,1,2015,6,2010,5,2014,10,144,144,1985,2,0.47
12377,"13/146 Joel Terrace, Mount Lawley",3,Townhouse,1380000,,600,3,2,2,2010,5,,,2010,10,3793,172,1995,2,0.52
12378,"37/26 Stanley Street, Mount Lawley",3,Unit,285000,255000,305,1,1,1,2015,5,2010,5,2015,12,4941,45,1970,2,0.28
1238,"2 Kinship Way, Atwell",3,House,690000,,,4,2,2,2016,9,,,,,769,249,,22,3
12380,"144 Joel Terrace, Mount Lawley",3,House,1500000,1350000,,7,4,2,2014,11,2010,4,,,508,350,1989,2,0.52
12381,"1/26 ADAIR PARADE, Coolbinia",1,Unit,452000,163000,400,2,1,1,2010,4,2000,8,2015,9,810,73,1960,3,2
12383,"14/571 William Street, Mount Lawley",3,Apartment,415000,,380,2,1,1,2010,3,,,2016,1,1842,61,1984,2,1
12384,"91/96 Guildford Road, Mount Lawley",3,Apartment,389000,194000,330,2,1,1,2010,3,2005,1,2015,11,9301,82,1970,3,0.49
12385,"17 Thongsbridge Street, Menora",0,House,1175000,,,2,2,2,2010,3,,,,,1234,202,,3,2
12386,"41 Grosvenor Road, Mount Lawley",3,House,725000,,575,2,1,,2010,3,,,2014,7,207,75,1925,2,1
12388,"12 Tolcon Place, Mount Lawley",3,House,828000,690000,650,3,2,2,2015,9,2010,3,2013,4,216,135,2005,2,1
12389,"14/78-80 Second Avenue, Mount Lawley",3,Unit,380000,,350,2,1,1,2010,3,,,2011,4,2044,,,3,0.97
1239,"26 Charm Way, Atwell",3,House,585000,,,4,2,2,2010,8,,,,,987,220,,21,2
12391,"15/571 William Street, Mount Lawley",3,Apartment,360000,,420,2,1,1,2017,1,,,2012,4,1842,56,1984,2,1
12393,"32 pakenham Street, Mount Lawley",3,,240000,,,1,2,1,2011,12,,,,,393,,,2,0.49
12394,"6/7 Vincent Street, Mount Lawley",3,Apartment,445000,376000,400,2,1,1,2013,11,2010,1,2016,7,60,60,1985,2,1
12395,"167A Harold Street, Mount Lawley",3,Townhouse,1295000,985000,,4,4,2,2015,5,2010,1,,,817,196,2008,1,1
12396,"109 Rookwood Road, Mount Lawley",3,House,1100000,,,3,1,,2010,1,,,,,762,,,3,3
12397,"11/58 Second Avenue, Mount Lawley",3,Apartment,350000,,250,2,1,1,2009,12,,,2016,6,2326,,,3,0.71
12398,"2/315 Walcott Street, Coolbinia",1,Unit,438000,,330,2,1,1,2009,10,,,2008,1,165,92,1974,3,2
12401,"65B Third Avenue, Mount Lawley",3,Apartment,800000,700000,650,3,2,2,2015,7,2009,11,2012,8,1157,114,2008,3,0.77
12402,"123 Walcott Street, Mount Lawley",3,House,605000,,640,3,1,3,2009,11,,,2014,8,498,,1908,2,1
12403,"5/24 Adair Parade, Coolbinia",1,Apartment,455000,,420,2,1,1,2009,11,,,2015,7,155,64,1960,3,2
12404,"28 First Avenue, Mount Lawley",3,House,1400000,,,4,2,2,2009,10,,,,,1222,230,1940,3,0.38
12405,"13 Melrose Street, Menora",0,House,2100000,,,4,2,1,2009,10,,,,,842,,,2,0.46
12406,"7/591 Beaufort Street, Mount Lawley",3,Apartment,437000,,600,2,2,1,2014,1,,,2015,4,820,84,2009,2,0.99
12407,"59 Guildford Road, Mount Lawley",3,House,1075000,,,4,1,4,2014,1,,,,,1189,172,1912,2,0.14
12410,"44 Second Avenue, Mount Lawley",3,House,2200000,,,6,3,2,2009,9,,,,,1163,326,1930,3,0.57
12412,"99/96 Guildford Road, Mount Lawley",3,Apartment,380000,,340,2,1,1,2009,8,,,2009,2,9301,90,1970,3,0.48
12413,"6/591 Beaufort Street, Mount Lawley",3,Apartment,560000,510000,550,2,2,1,2014,4,2009,8,2009,6,820,80,2008,2,0.99
12414,"2 Third Avenue, Mount Lawley",3,House,677500,,,3,2,1,2009,7,,,,,958,187,,3,0.52
12415,"15 Ingleton Lane, Mount Lawley",3,Townhouse,600000,,650,3,2,1,2009,7,,,2015,4,175,124,2005,3,0.72
12416,"5 Second Ave East, Mount Lawley",3,House,589000,,550,3,2,2,2009,7,,,2016,2,773,,,3,0.38
12417,"16/571 WILLIAM STREET, Mount Lawley",3,Apartment,278000,,,2,1,1,2009,6,,,,,1842,56,1984,2,1
12419,"64 Clifton Crescent, Mount Lawley",3,House,1203000,,,4,2,2,2009,4,,,,,439,270,2004,3,1
12420,"1 Second Ave East, Mount Lawley",3,House,569000,,,3,2,2,2009,3,,,,,809,,,3,0.39
12422,"7/169 Railway Parade, Mount Lawley",3,Apartment,415000,325000,375,2,1,1,2013,5,2008,12,2012,6,4158,84,,3,0.51
12423,"18A Barlee Street, Mount Lawley",3,Townhouse,820000,,600,3,2,2,2008,10,,,2016,3,136,122,,2,0.71
12425,"5/1 Robin Street, Mount Lawley",3,Townhouse,388000,,,2,1,1,2008,7,,,,,,83,,3,1
12427,"66A Queens Crescent, Mount Lawley",3,House,910000,,,3,1,3,2012,8,,,,,527,122,1950,2,1
12428,"21A Longroyd Street, Mount Lawley",3,House,1005000,,,3,2,2,2008,7,,,,,1020,,,3,1
1243,"260 Yangebup Road, Yangebup",3,House,385000,,,4,1,3,2010,9,,,,,711,87,1988,19,3
12431,"7/98 Walcott Street, Mount Lawley",3,Apartment,585000,540000,480,2,1,1,2012,3,2008,7,2016,3,116,68,1930,2,0.98
12432,"3/76 Guildford Road, Mount Lawley",3,Apartment,454000,,290,2,1,2,2008,7,,,2017,2,926,69,,3,0.30
12433,"1/591 Beaufort Street, Mount Lawley",3,Apartment,471000,435000,500,1,1,1,2014,3,2008,7,2013,12,96,53,2009,2,0.99
12434,"6/83 Walcott Street, Mount Lawley",3,House,485000,410000,495,1,1,1,2013,10,2008,7,2013,12,1970,,,2,0.95
12435,"41/96 Guildford Road, Mount Lawley",3,Apartment,340000,,375,2,1,1,2010,9,,,2015,3,9301,86,1970,3,0.48
12436,"1/96 Guildford Road, Mount Lawley",3,Apartment,315000,282500,,1,1,1,2013,1,2008,7,,,9301,67,1970,3,0.48
12437,"1/36 Joseph Street, Maylands",2,Villa,622000,375000,320,2,1,1,2011,7,2010,6,2010,11,1119,,1988,4,1
12438,"5/8 View Street, Maylands",2,Townhouse,510000,,430,3,1,1,2010,5,,,2010,3,2026,110,1989,3,0.70
12439,"231A Railway Parade, Maylands",2,House,512000,,,3,2,2,2010,5,,,,,330,118,,4,0.15
1244,"34 Bickley Street, Naval Base",0,,700000,,,3,1,,2008,4,,,,,1555,,1955,29,6
12440,"14/226 Whatley Crescent, Maylands",2,Apartment,295000,,285,2,1,1,2010,5,,,2009,1,3210,55,1970,4,0.32
12441,"77/12 Tenth Avenue, Maylands",2,Apartment,210000,,260,1,1,1,2010,5,,,2017,3,5094,,1970,4,0.34
12444,"156A Peninsula Road, Maylands",2,Townhouse,433100,420250,,2,1,1,2015,6,2010,5,,,903,69,1998,4,0.90
12446,"22/54 Central Avenue, Maylands",2,Apartment,470000,,450,2,2,1,2010,4,,,2016,3,5661,82,2009,3,0.38
12447,"35/8 Kathleen Avenue, Maylands",2,Apartment,217000,212000,270,1,1,1,2012,8,2010,4,2015,12,5858,,1975,4,1
12448,"4/130 Crawford Road, Maylands",2,Unit,320000,165000,,2,2,1,2009,12,2004,5,,,1675,67,1976,4,0.76
12449,"1/73 Ninth Avenue, Maylands",2,Villa,407000,,365,2,1,1,2009,12,,,2016,7,1012,,,4,0.17
12450,"36/19 Joseph Street, Maylands",2,Apartment,245000,,240,2,1,1,2009,10,,,2017,4,4793,,,4,1
12451,"212/36 Tenth Avenue, Maylands",2,Unit,245000,,380,2,1,1,2009,11,,,2013,5,6129,55,1970,4,0.47
12453,"9/7 Tenth Avenue, Maylands",2,Apartment,300000,,200,2,1,1,2009,10,,,2017,2,3037,70,1976,4,0.24
12454,"5/156 Whatley Crescent, Maylands",2,Unit,292000,,295,2,1,2,2009,9,,,2009,10,4486,55,1970,3,0.23
12455,"269 Railway Parade, Maylands",2,House,500000,328000,470,2,1,,2009,10,2004,10,2015,12,337,142,1917,4,0.51
12457,"26/3 Sherwood Street, Maylands",2,Apartment,292500,,350,2,1,1,2009,10,,,2016,8,6074,81,1971,4,0.77
12458,"54 central avenue, Maylands",2,Apartment,315000,,550,3,2,2,2012,7,,,2013,10,5661,,,3,0.38
12462,"28 Plowman Circle, Maylands",2,House,680000,540000,540,3,2,2,2015,7,2009,8,2015,3,313,129,2000,4,0.41
12463,"42 Sherwood Street, Maylands",2,House,615000,,340,3,1,1,2009,8,,,2009,5,837,,1939,5,0.82
12464,"2/157 Peninsula Road, Maylands",2,Villa,434000,,435,3,1,1,2009,8,,,2014,10,180,98,1995,4,0.91
12465,"7/156 Whatley Crescent, Maylands",2,Unit,315000,277500,280,2,1,1,2013,8,2009,8,2017,2,4486,55,1970,3,0.23
12466,"33/86 Caledonian Avenue, Maylands",2,Apartment,217000,,,1,1,1,2009,7,,,,,4047,,1970,4,0.91
12469,"TBA/7 Tenth Avenue, Maylands",0,Unit,305000,,,2,1,1,2009,7,,,,,,,,,
1247,"12 Cyprus Court, Coogee",1,House,900000,100000,850,5,3,2,2010,7,1999,4,2011,2,456,270,1998,20,8
